21927, 64732, 
17819, 64436, 
21813, 65156, 
22003, 62336, 
17343, 62939, 
21079, 65199, 
22177, 65184, 
6930, 61513, 
19927, 65160, 
15647, 61216, 
21307, 65247, 
22174, 64592, 
14098, 61183, 
21223, 65233, 
6000, 62720, 
20745, 65175, 
22235, 64850, 
14911, 61747, 
20507, 65183, 
22043, 61264, 
17387, 63095, 
21295, 64972, 
22144, 64611, 
11311, 62079, 
21823, 64623, 
21718, 60480, 
16104, 62799, 
21244, 64504, 
22345, 62848, 
19535, 63959, 
22215, 63168, 
10466, 62515, 
20785, 64087, 
21657, 60752, 
17703, 63727, 
21832, 64088, 
20824, 59871, 
13595, 63311, 
22270, 63872, 
14815, 60735, 
20614, 63904, 
22132, 64000, 
8584, 60223, 
20502, 64191, 
22013, 60832, 
11470, 62751, 
21355, 64263, 
22161, 63368, 
9296, 63800, 
21983, 64399, 
19844, 61440, 
15871, 63775, 
21815, 64323, 
20160, 60288, 
21415, 64431, 
22211, 63168, 
9172, 62367, 
21084, 64560, 
22308, 61183, 
11206, 63887, 
21692, 64888, 
22272, 62720, 
10860, 63431, 
21456, 65213, 
14544, 61311, 
18879, 65069, 
21859, 65237, 
19488, 62368, 
17533, 65230, 
22636, 65168, 
16575, 62399, 
21088, 65212, 
22585, 65223, 
5956, 64735, 
22163, 65203, 
20544, 62655, 
15167, 65216, 
22129, 62560, 
17944, 65167, 
21955, 65230, 
20488, 62655, 
10916, 64447, 
21608, 65226, 
5636, 63104, 
20757, 65184, 
22103, 65203, 
15727, 62272, 
21551, 65183, 
15968, 61282, 
18423, 65114, 
21911, 65156, 
20699, 61919, 
12032, 65172, 
22167, 65228, 
7788, 62431, 
20159, 65103, 
22391, 64971, 
16607, 63979, 
21376, 64960, 
21927, 61504, 
18007, 63487, 
21652, 64720, 
21012, 61312, 
20971, 64481, 
22307, 63256, 
9529, 62021, 
21319, 64255, 
23125, 60480, 
14895, 63481, 
22096, 64128, 
21584, 59680, 
16400, 63223, 
22161, 62976, 
9576, 61919, 
21385, 64101, 
22007, 63552, 
16163, 61183, 
21051, 64159, 
20992, 60991, 
9072, 63483, 
21951, 64234, 
18140, 60416, 
17959, 64240, 
20552, 61439, 
15567, 63551, 
21712, 64288, 
21585, 60032, 
21399, 64384, 
22080, 62016, 
11079, 62719, 
21389, 64528, 
22248, 63312, 
19519, 64211, 
22263, 64528, 
5636, 62336, 
20926, 64924, 
22423, 63040, 
18577, 64884, 
21904, 65156, 
17248, 61260, 
19455, 65207, 
22128, 65176, 
17647, 63799, 
20873, 65199, 
22848, 64864, 
9112, 62591, 
21127, 65204, 
10152, 63071, 
18079, 65279, 
22018, 65192, 
19008, 61920, 
17567, 65259, 
22448, 64320, 
9834, 63615, 
21259, 65247, 
22165, 64832, 
11264, 63223, 
21803, 65214, 
20144, 62775, 
11252, 64495, 
21576, 65233, 
21973, 61856, 
19795, 65235, 
22048, 65244, 
7060, 62975, 
18299, 65015, 
21883, 65222, 
16383, 65209, 
22107, 65127, 
11199, 62111, 
20441, 65212, 
22055, 62175, 
15655, 64655, 
21635, 65059, 
20879, 61503, 
11600, 64255, 
21847, 63562, 
9389, 62415, 
21494, 64543, 
22116, 63820, 
16099, 60248, 
21023, 64287, 
14824, 60286, 
18126, 63767, 
21656, 64060, 
19776, 60608, 
16271, 64056, 
23063, 63624, 
17023, 60544, 
21375, 64112, 
22088, 62984, 
11075, 63871, 
21901, 63999, 
15328, 60159, 
19703, 63856, 
22119, 63904, 
14943, 63327, 
21864, 64197, 
18112, 60480, 
18623, 63991, 
22007, 64304, 
6384, 62239, 
21287, 64390, 
22020, 63232, 
9408, 62255, 
21115, 64519, 
22056, 61216, 
13807, 63792, 
21684, 64569, 
21144, 60639, 
11472, 63165, 
21593, 64710, 
9752, 61823, 
20319, 65166, 
17599, 64541, 
21976, 62976, 
9554, 62705, 
19763, 65279, 
21856, 65168, 
20374, 61535, 
17623, 62799, 
21236, 65208, 
21685, 65227, 
17960, 62431, 
11900, 63536, 
20071, 65216, 
22031, 65229, 
22339, 65208, 
12757, 64307, 
21851, 65251, 
22158, 65228, 
21279, 63488, 
11584, 63360, 
19649, 65240, 
22360, 65255, 
21608, 63104, 
14612, 63071, 
20283, 65184, 
21783, 65244, 
22015, 65200, 
5876, 61567, 
12083, 63967, 
20988, 65170, 
22111, 65208, 
6004, 61608, 
15399, 64412, 
21303, 65247, 
21949, 65231, 
20336, 61760, 
6724, 62719, 
21711, 65227, 
22031, 65216, 
6032, 61439, 
11967, 63807, 
20847, 65265, 
21908, 65239, 
21647, 63744, 
14501, 64311, 
21267, 65264, 
21973, 65246, 
19943, 61216, 
6201, 61440, 
19838, 65112, 
21960, 65168, 
21664, 61120, 
6609, 64223, 
21106, 65207, 
21958, 64959, 
16960, 62143, 
12187, 62927, 
20351, 64815, 
22019, 64808, 
11696, 61184, 
11754, 62399, 
20263, 64447, 
22029, 64591, 
21997, 63712, 
6599, 61311, 
13106, 63407, 
22335, 64464, 
19776, 60415, 
17743, 61823, 
20487, 64319, 
22339, 64302, 
20579, 60704, 
6888, 62975, 
21697, 64213, 
21870, 64212, 
