4689, 64056, 
8447, 64180, 
8790, 64174, 
9291, 64193, 
9513, 64214, 
10048, 64208, 
10663, 64186, 
11179, 64284, 
11753, 64339, 
13497, 64335, 
14232, 64305, 
14812, 64324, 
15903, 64477, 
19755, 64583, 
26705, 64655, 
30654, 64728, 
34364, 64867, 
38335, 64993, 
43191, 65052, 
48317, 65135, 
51696, 65311, 
55203, 65356, 
58563, 65345, 
62048, 65468, 
63294, 65487, 
63144, 65481, 
64775, 65431, 
65535, 65479, 
65535, 65470, 
65535, 65470, 
65535, 65459, 
65535, 65512, 
65535, 65504, 
65535, 65468, 
65535, 65405, 
65535, 65376, 
65535, 65441, 
65535, 65402, 
65535, 65319, 
65535, 65273, 
65535, 65288, 
65535, 65265, 
65502, 65256, 
64519, 65264, 
63671, 65153, 
62927, 65214, 
62391, 65127, 
61280, 65080, 
60543, 65136, 
60113, 65047, 
59656, 64947, 
56908, 64873, 
51248, 64743, 
47839, 64621, 
44895, 64560, 
40576, 64479, 
37707, 64464, 
32911, 64387, 
29587, 64305, 
25767, 64184, 
22321, 64072, 
18360, 64051, 
15706, 64016, 
13514, 63937, 
11739, 63936, 
9635, 63992, 
8532, 63988, 
7092, 63951, 
5824, 63915, 
5128, 63888, 
5024, 63865, 
5203, 63932, 
5600, 63964, 
5450, 63943, 
5745, 63932, 
5919, 64079, 
6211, 64083, 
6701, 64064, 
7085, 64119, 
7410, 64104, 
7803, 64080, 
8385, 64136, 
9446, 64159, 
9764, 64143, 
10616, 64192, 
11214, 64275, 
11933, 64316, 
12987, 64268, 
13944, 64408, 
16804, 64451, 
21160, 64620, 
27791, 64699, 
33494, 64797, 
37727, 64892, 
42068, 65063, 
45200, 65095, 
49007, 65247, 
54328, 65324, 
57056, 65295, 
59185, 65344, 
61392, 65448, 
62236, 65383, 
62359, 65392, 
63550, 65439, 
63521, 65407, 
63736, 65400, 
65424, 65447, 
65535, 65436, 
65535, 65396, 
65535, 65476, 
65535, 65424, 
65535, 65456, 
65535, 65416, 
65535, 65358, 
65441, 65264, 
65175, 65310, 
64817, 65267, 
64320, 65233, 
63763, 65200, 
63203, 65273, 
62607, 65228, 
61998, 65134, 
61115, 65187, 
60439, 65148, 
60044, 65073, 
59239, 65019, 
58391, 65022, 
58099, 64943, 
55774, 64843, 
52344, 64830, 
48823, 64721, 
45616, 64636, 
39928, 64497, 
36744, 64382, 
33692, 64289, 
30772, 64273, 
27407, 64072, 
20418, 64008, 
17184, 64000, 
15116, 64008, 
13627, 63911, 
9465, 63982, 
7379, 63904, 
7198, 63823, 
5467, 63934, 
4498, 63855, 
4328, 63823, 
4507, 63822, 
4715, 63907, 
4770, 63903, 
5005, 63967, 
5369, 63976, 
5653, 63985, 
5824, 63971, 
6068, 63961, 
6569, 64040, 
7131, 64039, 
7601, 64062, 
8145, 64184, 
8791, 64159, 
9292, 64190, 
10152, 64220, 
10993, 64207, 
11451, 64199, 
12166, 64263, 
12947, 64376, 
17002, 64391, 
21162, 64592, 
25253, 64663, 
29190, 64702, 
33095, 64831, 
39057, 64972, 
42599, 65008, 
46191, 65064, 
48863, 65134, 
52732, 65351, 
57977, 65277, 
59427, 65376, 
61400, 65397, 
61555, 65384, 
62158, 65385, 
62385, 65383, 
63679, 65383, 
64736, 65391, 
65535, 65384, 
65535, 65376, 
65535, 65340, 
65513, 65335, 
65355, 65403, 
65259, 65347, 
65072, 65384, 
64735, 65331, 
64352, 65267, 
64156, 65232, 
63704, 65248, 
63233, 65187, 
62604, 65155, 
62077, 65120, 
61368, 65192, 
60734, 65120, 
60296, 65121, 
59203, 65091, 
58343, 65033, 
57785, 64984, 
57934, 65024, 
58019, 64862, 
52904, 64783, 
49695, 64752, 
46615, 64664, 
43016, 64505, 
39584, 64424, 
34643, 64340, 
32087, 64224, 
29260, 64227, 
25333, 64172, 
20263, 64104, 
16835, 64037, 
13586, 63924, 
12093, 63915, 
9581, 63984, 
8411, 63855, 
5073, 63825, 
4600, 63905, 
4003, 63863, 
4450, 63839, 
4514, 63839, 
4797, 63856, 
5062, 63951, 
5208, 63907, 
5193, 63871, 
6063, 64143, 
6420, 64223, 
6797, 64223, 
7145, 64240, 
7438, 64400, 
8201, 64309, 
8643, 64329, 
8951, 64352, 
9408, 64382, 
9849, 64391, 
10211, 64383, 
10591, 64383, 
11091, 64479, 
11835, 64476, 
12416, 64448, 
12896, 64540, 
13491, 64563, 
14896, 64662, 
17700, 64687, 
20371, 64678, 
24825, 64751, 
27769, 64812, 
29567, 64833, 
32742, 64919, 
35494, 65024, 
38292, 65088, 
41095, 65105, 
43207, 65227, 
47089, 65326, 
49392, 65335, 
51743, 65398, 
53692, 65423, 
56055, 65471, 
58159, 65496, 
59087, 65535, 
60423, 65535, 
61596, 65535, 
60463, 65535, 
61903, 65535, 
61583, 65535, 
61731, 65535, 
63279, 65535, 
64127, 65535, 
63784, 65535, 
65468, 65535, 
65127, 65535, 
65535, 65535, 
65535, 65535, 
65535, 65535, 
65535, 65535, 
65535, 65535, 
65535, 65535, 
65484, 65532, 
65391, 65535, 
65217, 65502, 
65091, 65488, 
65045, 65516, 
64711, 65473, 
